"","Year","Scenario","TraceNumber","CNF_LF","ID"
"15887",2019,"DPNF",143,17.86215952,15887
"15888",2020,"DPNF",143,17.62969076,15888
"15889",2021,"DPNF",143,14.82240074,15889
"15890",2022,"DPNF",143,15.55912021,15890
"15891",2023,"DPNF",143,12.79993334,15891
"15892",2024,"DPNF",143,13.85888613,15892
"15893",2025,"DPNF",143,14.62677897,15893
"15894",2026,"DPNF",143,16.01302273,15894
"15895",2027,"DPNF",143,14.72919902,15895
"15896",2028,"DPNF",143,9.454526515,15896
"15897",2029,"DPNF",143,19.09321153,15897
"15898",2030,"DPNF",143,16.60819838,15898
"15899",2031,"DPNF",143,14.88272163,15899
"15900",2032,"DPNF",143,8.399586804,15900
"15901",2033,"DPNF",143,13.48480925,15901
"15902",2034,"DPNF",143,20.9805302,15902
"15903",2035,"DPNF",143,18.16942319,15903
"15904",2036,"DPNF",143,15.87618837,15904
"15905",2037,"DPNF",143,19.2616454,15905
"15906",2038,"DPNF",143,11.99596376,15906
"15907",2039,"DPNF",143,17.9360645,15907
"15908",2040,"DPNF",143,17.96182331,15908
"15909",2041,"DPNF",143,11.4936941,15909
"15910",2042,"DPNF",143,11.21575165,15910
"15911",2043,"DPNF",143,17.02034622,15911
"15912",2044,"DPNF",143,14.45490565,15912
"15913",2045,"DPNF",143,13.34895987,15913
"15914",2046,"DPNF",143,16.56454953,15914
"15915",2047,"DPNF",143,10.32558869,15915
"15916",2048,"DPNF",143,16.29484363,15916
"15917",2049,"DPNF",143,13.11033524,15917
"15918",2050,"DPNF",143,15.88975727,15918
"15919",2051,"DPNF",143,15.14475971,15919
"15920",2052,"DPNF",143,11.4409775,15920
"15921",2053,"DPNF",143,17.15878242,15921
"15922",2054,"DPNF",143,21.33237152,15922
"15923",2055,"DPNF",143,17.2730228,15923
"15924",2056,"DPNF",143,15.58873266,15924
"15925",2057,"DPNF",143,12.35037998,15925
"15926",2058,"DPNF",143,15.98864117,15926
"15927",2059,"DPNF",143,14.51781698,15927
"15928",2060,"DPNF",143,13.86186426,15928
"15929",2017,"DPNF",144,12.22470865,15929
"15930",2018,"DPNF",144,17.86215952,15930
"15931",2019,"DPNF",144,17.62969076,15931
"15932",2020,"DPNF",144,14.82240074,15932
"15933",2021,"DPNF",144,15.55912021,15933
"15934",2022,"DPNF",144,12.79993334,15934
"15935",2023,"DPNF",144,13.85888613,15935
"15936",2024,"DPNF",144,14.62677897,15936
"15937",2025,"DPNF",144,16.01302273,15937
"15938",2026,"DPNF",144,14.72919902,15938
"15939",2027,"DPNF",144,9.454526515,15939
"15940",2028,"DPNF",144,19.09321153,15940
"15941",2029,"DPNF",144,16.60819838,15941
"15942",2030,"DPNF",144,14.88272163,15942
"15943",2031,"DPNF",144,8.399586804,15943
"15944",2032,"DPNF",144,13.48480925,15944
"15945",2033,"DPNF",144,20.9805302,15945
"15946",2034,"DPNF",144,18.16942319,15946
"15947",2035,"DPNF",144,15.87618837,15947
"15948",2036,"DPNF",144,19.2616454,15948
"15949",2037,"DPNF",144,11.99596376,15949
"15950",2038,"DPNF",144,17.9360645,15950
"15951",2039,"DPNF",144,17.96182331,15951
"15952",2040,"DPNF",144,11.4936941,15952
"15953",2041,"DPNF",144,11.21575165,15953
"15954",2042,"DPNF",144,17.02034622,15954
"15955",2043,"DPNF",144,14.45490565,15955
"15956",2044,"DPNF",144,13.34895987,15956
"15957",2045,"DPNF",144,16.56454953,15957
"15958",2046,"DPNF",144,10.32558869,15958
"15959",2047,"DPNF",144,16.29484363,15959
"15960",2048,"DPNF",144,13.11033524,15960
"15961",2049,"DPNF",144,15.88975727,15961
"15962",2050,"DPNF",144,15.14475971,15962
"15963",2051,"DPNF",144,11.4409775,15963
"15964",2052,"DPNF",144,17.15878242,15964
"15965",2053,"DPNF",144,21.33237152,15965
"15966",2054,"DPNF",144,17.2730228,15966
"15967",2055,"DPNF",144,15.58873266,15967
"15968",2056,"DPNF",144,12.35037998,15968
"15969",2057,"DPNF",144,15.98864117,15969
"15970",2058,"DPNF",144,14.51781698,15970
"15971",2059,"DPNF",144,13.86186426,15971
"15972",2060,"DPNF",144,9.087113543,15972
"15973",2017,"DPNF",145,17.86215952,15973
"15974",2018,"DPNF",145,17.62969076,15974
"15975",2019,"DPNF",145,14.82240074,15975
"15976",2020,"DPNF",145,15.55912021,15976
"15977",2021,"DPNF",145,12.79993334,15977
"15978",2022,"DPNF",145,13.85888613,15978
"15979",2023,"DPNF",145,14.62677897,15979
"15980",2024,"DPNF",145,16.01302273,15980
"15981",2025,"DPNF",145,14.72919902,15981
"15982",2026,"DPNF",145,9.454526515,15982
"15983",2027,"DPNF",145,19.09321153,15983
"15984",2028,"DPNF",145,16.60819838,15984
"15985",2029,"DPNF",145,14.88272163,15985
"15986",2030,"DPNF",145,8.399586804,15986
"15987",2031,"DPNF",145,13.48480925,15987
"15988",2032,"DPNF",145,20.9805302,15988
"15989",2033,"DPNF",145,18.16942319,15989
"15990",2034,"DPNF",145,15.87618837,15990
"15991",2035,"DPNF",145,19.2616454,15991
"15992",2036,"DPNF",145,11.99596376,15992
"15993",2037,"DPNF",145,17.9360645,15993
"15994",2038,"DPNF",145,17.96182331,15994
"15995",2039,"DPNF",145,11.4936941,15995
"15996",2040,"DPNF",145,11.21575165,15996
"15997",2041,"DPNF",145,17.02034622,15997
"15998",2042,"DPNF",145,14.45490565,15998
"15999",2043,"DPNF",145,13.34895987,15999
"16000",2044,"DPNF",145,16.56454953,16000
"16001",2045,"DPNF",145,10.32558869,16001
"16002",2046,"DPNF",145,16.29484363,16002
"16003",2047,"DPNF",145,13.11033524,16003
"16004",2048,"DPNF",145,15.88975727,16004
"16005",2049,"DPNF",145,15.14475971,16005
"16006",2050,"DPNF",145,11.4409775,16006
"16007",2051,"DPNF",145,17.15878242,16007
"16008",2052,"DPNF",145,21.33237152,16008
"16009",2053,"DPNF",145,17.2730228,16009
"16010",2054,"DPNF",145,15.58873266,16010
"16011",2055,"DPNF",145,12.35037998,16011
"16012",2056,"DPNF",145,15.98864117,16012
"16013",2057,"DPNF",145,14.51781698,16013
"16014",2058,"DPNF",145,13.86186426,16014
"16015",2059,"DPNF",145,9.087113543,16015
"16016",2060,"DPNF",145,11.99413319,16016
"16017",2017,"DPNF",146,17.62969076,16017
"16018",2018,"DPNF",146,14.82240074,16018
"16019",2019,"DPNF",146,15.55912021,16019
"16020",2020,"DPNF",146,12.79993334,16020
"16021",2021,"DPNF",146,13.85888613,16021
"16022",2022,"DPNF",146,14.62677897,16022
"16023",2023,"DPNF",146,16.01302273,16023
"16024",2024,"DPNF",146,14.72919902,16024
"16025",2025,"DPNF",146,9.454526515,16025
"16026",2026,"DPNF",146,19.09321153,16026
"16027",2027,"DPNF",146,16.60819838,16027
"16028",2028,"DPNF",146,14.88272163,16028
"16029",2029,"DPNF",146,8.399586804,16029
"16030",2030,"DPNF",146,13.48480925,16030
"16031",2031,"DPNF",146,20.9805302,16031
"16032",2032,"DPNF",146,18.16942319,16032
"16033",2033,"DPNF",146,15.87618837,16033
"16034",2034,"DPNF",146,19.2616454,16034
"16035",2035,"DPNF",146,11.99596376,16035
"16036",2036,"DPNF",146,17.9360645,16036
"16037",2037,"DPNF",146,17.96182331,16037
"16038",2038,"DPNF",146,11.4936941,16038
"16039",2039,"DPNF",146,11.21575165,16039
"16040",2040,"DPNF",146,17.02034622,16040
"16041",2041,"DPNF",146,14.45490565,16041
"16042",2042,"DPNF",146,13.34895987,16042
"16043",2043,"DPNF",146,16.56454953,16043
"16044",2044,"DPNF",146,10.32558869,16044
"16045",2045,"DPNF",146,16.29484363,16045
"16046",2046,"DPNF",146,13.11033524,16046
"16047",2047,"DPNF",146,15.88975727,16047
"16048",2048,"DPNF",146,15.14475971,16048
"16049",2049,"DPNF",146,11.4409775,16049
"16050",2050,"DPNF",146,17.15878242,16050
"16051",2051,"DPNF",146,21.33237152,16051
"16052",2052,"DPNF",146,17.2730228,16052
"16053",2053,"DPNF",146,15.58873266,16053
"16054",2054,"DPNF",146,12.35037998,16054
"16055",2055,"DPNF",146,15.98864117,16055
"16056",2056,"DPNF",146,14.51781698,16056
"16057",2057,"DPNF",146,13.86186426,16057
"16058",2058,"DPNF",146,9.087113543,16058
"16059",2059,"DPNF",146,11.99413319,16059
"16060",2060,"DPNF",146,15.07267169,16060
"16061",2017,"DPNF",147,14.82240074,16061
"16062",2018,"DPNF",147,15.55912021,16062
"16063",2019,"DPNF",147,12.79993334,16063
"16064",2020,"DPNF",147,13.85888613,16064
"16065",2021,"DPNF",147,14.62677897,16065
"16066",2022,"DPNF",147,16.01302273,16066
"16067",2023,"DPNF",147,14.72919902,16067
"16068",2024,"DPNF",147,9.454526515,16068
"16069",2025,"DPNF",147,19.09321153,16069
"16070",2026,"DPNF",147,16.60819838,16070
"16071",2027,"DPNF",147,14.88272163,16071
"16072",2028,"DPNF",147,8.399586804,16072
"16073",2029,"DPNF",147,13.48480925,16073
"16074",2030,"DPNF",147,20.9805302,16074
"16075",2031,"DPNF",147,18.16942319,16075
"16076",2032,"DPNF",147,15.87618837,16076
"16077",2033,"DPNF",147,19.2616454,16077
"16078",2034,"DPNF",147,11.99596376,16078
"16079",2035,"DPNF",147,17.9360645,16079
"16080",2036,"DPNF",147,17.96182331,16080
"16081",2037,"DPNF",147,11.4936941,16081
"16082",2038,"DPNF",147,11.21575165,16082
"16083",2039,"DPNF",147,17.02034622,16083
"16084",2040,"DPNF",147,14.45490565,16084
"16085",2041,"DPNF",147,13.34895987,16085
"16086",2042,"DPNF",147,16.56454953,16086
"16087",2043,"DPNF",147,10.32558869,16087
"16088",2044,"DPNF",147,16.29484363,16088
"16089",2045,"DPNF",147,13.11033524,16089
"16090",2046,"DPNF",147,15.88975727,16090
"16091",2047,"DPNF",147,15.14475971,16091
"16092",2048,"DPNF",147,11.4409775,16092
"16093",2049,"DPNF",147,17.15878242,16093
"16094",2050,"DPNF",147,21.33237152,16094
"16095",2051,"DPNF",147,17.2730228,16095
"16096",2052,"DPNF",147,15.58873266,16096
"16097",2053,"DPNF",147,12.35037998,16097
"16098",2054,"DPNF",147,15.98864117,16098
"16099",2055,"DPNF",147,14.51781698,16099
"16100",2056,"DPNF",147,13.86186426,16100
"16101",2057,"DPNF",147,9.087113543,16101
"16102",2058,"DPNF",147,11.99413319,16102
"16103",2059,"DPNF",147,15.07267169,16103
"16104",2060,"DPNF",147,11.24606099,16104
"16105",2017,"DPNF",148,15.55912021,16105
"16106",2018,"DPNF",148,12.79993334,16106
"16107",2019,"DPNF",148,13.85888613,16107
"16108",2020,"DPNF",148,14.62677897,16108
"16109",2021,"DPNF",148,16.01302273,16109
"16110",2022,"DPNF",148,14.72919902,16110
"16111",2023,"DPNF",148,9.454526515,16111
"16112",2024,"DPNF",148,19.09321153,16112
"16113",2025,"DPNF",148,16.60819838,16113
"16114",2026,"DPNF",148,14.88272163,16114
"16115",2027,"DPNF",148,8.399586804,16115
"16116",2028,"DPNF",148,13.48480925,16116
"16117",2029,"DPNF",148,20.9805302,16117
"16118",2030,"DPNF",148,18.16942319,16118
"16119",2031,"DPNF",148,15.87618837,16119
"16120",2032,"DPNF",148,19.2616454,16120
"16121",2033,"DPNF",148,11.99596376,16121
"16122",2034,"DPNF",148,17.9360645,16122
"16123",2035,"DPNF",148,17.96182331,16123
"16124",2036,"DPNF",148,11.4936941,16124
"16125",2037,"DPNF",148,11.21575165,16125
"16126",2038,"DPNF",148,17.02034622,16126
"16127",2039,"DPNF",148,14.45490565,16127
"16128",2040,"DPNF",148,13.34895987,16128
"16129",2041,"DPNF",148,16.56454953,16129
"16130",2042,"DPNF",148,10.32558869,16130
"16131",2043,"DPNF",148,16.29484363,16131
"16132",2044,"DPNF",148,13.11033524,16132
"16133",2045,"DPNF",148,15.88975727,16133
"16134",2046,"DPNF",148,15.14475971,16134
"16135",2047,"DPNF",148,11.4409775,16135
"16136",2048,"DPNF",148,17.15878242,16136
"16137",2049,"DPNF",148,21.33237152,16137
"16138",2050,"DPNF",148,17.2730228,16138
"16139",2051,"DPNF",148,15.58873266,16139
"16140",2052,"DPNF",148,12.35037998,16140
"16141",2053,"DPNF",148,15.98864117,16141
"16142",2054,"DPNF",148,14.51781698,16142
"16143",2055,"DPNF",148,13.86186426,16143
"16144",2056,"DPNF",148,9.087113543,16144
"16145",2057,"DPNF",148,11.99413319,16145
"16146",2058,"DPNF",148,15.07267169,16146
"16147",2059,"DPNF",148,11.24606099,16147
"16148",2060,"DPNF",148,10.70314755,16148
"16149",2017,"DPNF",149,12.79993334,16149
"16150",2018,"DPNF",149,13.85888613,16150
"16151",2019,"DPNF",149,14.62677897,16151
"16152",2020,"DPNF",149,16.01302273,16152
"16153",2021,"DPNF",149,14.72919902,16153
"16154",2022,"DPNF",149,9.454526515,16154
"16155",2023,"DPNF",149,19.09321153,16155
"16156",2024,"DPNF",149,16.60819838,16156
"16157",2025,"DPNF",149,14.88272163,16157
"16158",2026,"DPNF",149,8.399586804,16158
"16159",2027,"DPNF",149,13.48480925,16159
"16160",2028,"DPNF",149,20.9805302,16160
"16161",2029,"DPNF",149,18.16942319,16161
"16162",2030,"DPNF",149,15.87618837,16162
"16163",2031,"DPNF",149,19.2616454,16163
"16164",2032,"DPNF",149,11.99596376,16164
"16165",2033,"DPNF",149,17.9360645,16165
"16166",2034,"DPNF",149,17.96182331,16166
"16167",2035,"DPNF",149,11.4936941,16167
"16168",2036,"DPNF",149,11.21575165,16168
"16169",2037,"DPNF",149,17.02034622,16169
"16170",2038,"DPNF",149,14.45490565,16170
"16171",2039,"DPNF",149,13.34895987,16171
"16172",2040,"DPNF",149,16.56454953,16172
"16173",2041,"DPNF",149,10.32558869,16173
"16174",2042,"DPNF",149,16.29484363,16174
"16175",2043,"DPNF",149,13.11033524,16175
"16176",2044,"DPNF",149,15.88975727,16176
"16177",2045,"DPNF",149,15.14475971,16177
"16178",2046,"DPNF",149,11.4409775,16178
"16179",2047,"DPNF",149,17.15878242,16179
"16180",2048,"DPNF",149,21.33237152,16180
"16181",2049,"DPNF",149,17.2730228,16181
"16182",2050,"DPNF",149,15.58873266,16182
"16183",2051,"DPNF",149,12.35037998,16183
"16184",2052,"DPNF",149,15.98864117,16184
"16185",2053,"DPNF",149,14.51781698,16185
"16186",2054,"DPNF",149,13.86186426,16186
"16187",2055,"DPNF",149,9.087113543,16187
"16188",2056,"DPNF",149,11.99413319,16188
"16189",2057,"DPNF",149,15.07267169,16189
"16190",2058,"DPNF",149,11.24606099,16190
"16191",2059,"DPNF",149,10.70314755,16191
"16192",2060,"DPNF",149,14.98184548,16192
"16193",2017,"DPNF",150,13.85888613,16193
"16194",2018,"DPNF",150,14.62677897,16194
"16195",2019,"DPNF",150,16.01302273,16195
"16196",2020,"DPNF",150,14.72919902,16196
"16197",2021,"DPNF",150,9.454526515,16197
"16198",2022,"DPNF",150,19.09321153,16198
"16199",2023,"DPNF",150,16.60819838,16199
"16200",2024,"DPNF",150,14.88272163,16200
"16201",2025,"DPNF",150,8.399586804,16201
"16202",2026,"DPNF",150,13.48480925,16202
"16203",2027,"DPNF",150,20.9805302,16203
"16204",2028,"DPNF",150,18.16942319,16204
"16205",2029,"DPNF",150,15.87618837,16205
"16206",2030,"DPNF",150,19.2616454,16206
"16207",2031,"DPNF",150,11.99596376,16207
"16208",2032,"DPNF",150,17.9360645,16208
"16209",2033,"DPNF",150,17.96182331,16209
"16210",2034,"DPNF",150,11.4936941,16210
"16211",2035,"DPNF",150,11.21575165,16211
"16212",2036,"DPNF",150,17.02034622,16212
"16213",2037,"DPNF",150,14.45490565,16213
"16214",2038,"DPNF",150,13.34895987,16214
"16215",2039,"DPNF",150,16.56454953,16215
"16216",2040,"DPNF",150,10.32558869,16216
"16217",2041,"DPNF",150,16.29484363,16217
"16218",2042,"DPNF",150,13.11033524,16218
"16219",2043,"DPNF",150,15.88975727,16219
"16220",2044,"DPNF",150,15.14475971,16220
"16221",2045,"DPNF",150,11.4409775,16221
"16222",2046,"DPNF",150,17.15878242,16222
"16223",2047,"DPNF",150,21.33237152,16223
"16224",2048,"DPNF",150,17.2730228,16224
"16225",2049,"DPNF",150,15.58873266,16225
"16226",2050,"DPNF",150,12.35037998,16226
"16227",2051,"DPNF",150,15.98864117,16227
"16228",2052,"DPNF",150,14.51781698,16228
"16229",2053,"DPNF",150,13.86186426,16229
"16230",2054,"DPNF",150,9.087113543,16230
"16231",2055,"DPNF",150,11.99413319,16231
"16232",2056,"DPNF",150,15.07267169,16232
"16233",2057,"DPNF",150,11.24606099,16233
"16234",2058,"DPNF",150,10.70314755,16234
"16235",2059,"DPNF",150,14.98184548,16235
"16236",2060,"DPNF",150,16.31127303,16236
"16237",2017,"DPNF",151,14.62677897,16237
"16238",2018,"DPNF",151,16.01302273,16238
"16239",2019,"DPNF",151,14.72919902,16239
"16240",2020,"DPNF",151,9.454526515,16240
"16241",2021,"DPNF",151,19.09321153,16241
"16242",2022,"DPNF",151,16.60819838,16242
"16243",2023,"DPNF",151,14.88272163,16243
"16244",2024,"DPNF",151,8.399586804,16244
"16245",2025,"DPNF",151,13.48480925,16245
"16246",2026,"DPNF",151,20.9805302,16246
"16247",2027,"DPNF",151,18.16942319,16247
"16248",2028,"DPNF",151,15.87618837,16248
"16249",2029,"DPNF",151,19.2616454,16249
"16250",2030,"DPNF",151,11.99596376,16250
"16251",2031,"DPNF",151,17.9360645,16251
"16252",2032,"DPNF",151,17.96182331,16252
"16253",2033,"DPNF",151,11.4936941,16253
"16254",2034,"DPNF",151,11.21575165,16254
"16255",2035,"DPNF",151,17.02034622,16255
"16256",2036,"DPNF",151,14.45490565,16256
"16257",2037,"DPNF",151,13.34895987,16257
"16258",2038,"DPNF",151,16.56454953,16258
"16259",2039,"DPNF",151,10.32558869,16259
"16260",2040,"DPNF",151,16.29484363,16260
"16261",2041,"DPNF",151,13.11033524,16261
"16262",2042,"DPNF",151,15.88975727,16262
"16263",2043,"DPNF",151,15.14475971,16263
"16264",2044,"DPNF",151,11.4409775,16264
"16265",2045,"DPNF",151,17.15878242,16265
"16266",2046,"DPNF",151,21.33237152,16266
"16267",2047,"DPNF",151,17.2730228,16267
"16268",2048,"DPNF",151,15.58873266,16268
"16269",2049,"DPNF",151,12.35037998,16269
"16270",2050,"DPNF",151,15.98864117,16270
"16271",2051,"DPNF",151,14.51781698,16271
"16272",2052,"DPNF",151,13.86186426,16272
"16273",2053,"DPNF",151,9.087113543,16273
"16274",2054,"DPNF",151,11.99413319,16274
"16275",2055,"DPNF",151,15.07267169,16275
"16276",2056,"DPNF",151,11.24606099,16276
"16277",2057,"DPNF",151,10.70314755,16277
"16278",2058,"DPNF",151,14.98184548,16278
"16279",2059,"DPNF",151,16.31127303,16279
"16280",2060,"DPNF",151,17.00821737,16280
"16281",2017,"DPNF",152,16.01302273,16281
"16282",2018,"DPNF",152,14.72919902,16282
"16283",2019,"DPNF",152,9.454526515,16283
"16284",2020,"DPNF",152,19.09321153,16284
"16285",2021,"DPNF",152,16.60819838,16285
"16286",2022,"DPNF",152,14.88272163,16286
"16287",2023,"DPNF",152,8.399586804,16287
"16288",2024,"DPNF",152,13.48480925,16288
"16289",2025,"DPNF",152,20.9805302,16289
"16290",2026,"DPNF",152,18.16942319,16290
"16291",2027,"DPNF",152,15.87618837,16291
"16292",2028,"DPNF",152,19.2616454,16292
"16293",2029,"DPNF",152,11.99596376,16293
"16294",2030,"DPNF",152,17.9360645,16294
"16295",2031,"DPNF",152,17.96182331,16295
"16296",2032,"DPNF",152,11.4936941,16296
"16297",2033,"DPNF",152,11.21575165,16297
"16298",2034,"DPNF",152,17.02034622,16298
"16299",2035,"DPNF",152,14.45490565,16299
"16300",2036,"DPNF",152,13.34895987,16300
"16301",2037,"DPNF",152,16.56454953,16301
"16302",2038,"DPNF",152,10.32558869,16302
"16303",2039,"DPNF",152,16.29484363,16303
"16304",2040,"DPNF",152,13.11033524,16304
"16305",2041,"DPNF",152,15.88975727,16305
"16306",2042,"DPNF",152,15.14475971,16306
"16307",2043,"DPNF",152,11.4409775,16307
"16308",2044,"DPNF",152,17.15878242,16308
"16309",2045,"DPNF",152,21.33237152,16309
"16310",2046,"DPNF",152,17.2730228,16310
"16311",2047,"DPNF",152,15.58873266,16311
"16312",2048,"DPNF",152,12.35037998,16312
"16313",2049,"DPNF",152,15.98864117,16313
"16314",2050,"DPNF",152,14.51781698,16314
"16315",2051,"DPNF",152,13.86186426,16315
"16316",2052,"DPNF",152,9.087113543,16316
"16317",2053,"DPNF",152,11.99413319,16317
"16318",2054,"DPNF",152,15.07267169,16318
"16319",2055,"DPNF",152,11.24606099,16319
"16320",2056,"DPNF",152,10.70314755,16320
"16321",2057,"DPNF",152,14.98184548,16321
"16322",2058,"DPNF",152,16.31127303,16322
"16323",2059,"DPNF",152,17.00821737,16323
"16324",2060,"DPNF",152,13.04990815,16324
"16325",2017,"DPNF",153,14.72919902,16325
"16326",2018,"DPNF",153,9.454526515,16326
"16327",2019,"DPNF",153,19.09321153,16327
"16328",2020,"DPNF",153,16.60819838,16328
"16329",2021,"DPNF",153,14.88272163,16329
"16330",2022,"DPNF",153,8.399586804,16330
"16331",2023,"DPNF",153,13.48480925,16331
"16332",2024,"DPNF",153,20.9805302,16332
"16333",2025,"DPNF",153,18.16942319,16333
"16334",2026,"DPNF",153,15.87618837,16334
"16335",2027,"DPNF",153,19.2616454,16335
"16336",2028,"DPNF",153,11.99596376,16336
"16337",2029,"DPNF",153,17.9360645,16337
"16338",2030,"DPNF",153,17.96182331,16338
"16339",2031,"DPNF",153,11.4936941,16339
"16340",2032,"DPNF",153,11.21575165,16340
"16341",2033,"DPNF",153,17.02034622,16341
"16342",2034,"DPNF",153,14.45490565,16342
"16343",2035,"DPNF",153,13.34895987,16343
"16344",2036,"DPNF",153,16.56454953,16344
"16345",2037,"DPNF",153,10.32558869,16345
"16346",2038,"DPNF",153,16.29484363,16346
"16347",2039,"DPNF",153,13.11033524,16347
"16348",2040,"DPNF",153,15.88975727,16348
"16349",2041,"DPNF",153,15.14475971,16349
"16350",2042,"DPNF",153,11.4409775,16350
"16351",2043,"DPNF",153,17.15878242,16351
"16352",2044,"DPNF",153,21.33237152,16352
"16353",2045,"DPNF",153,17.2730228,16353
"16354",2046,"DPNF",153,15.58873266,16354
"16355",2047,"DPNF",153,12.35037998,16355
"16356",2048,"DPNF",153,15.98864117,16356
"16357",2049,"DPNF",153,14.51781698,16357
"16358",2050,"DPNF",153,13.86186426,16358
"16359",2051,"DPNF",153,9.087113543,16359
"16360",2052,"DPNF",153,11.99413319,16360
"16361",2053,"DPNF",153,15.07267169,16361
"16362",2054,"DPNF",153,11.24606099,16362
"16363",2055,"DPNF",153,10.70314755,16363
"16364",2056,"DPNF",153,14.98184548,16364
"16365",2057,"DPNF",153,16.31127303,16365
"16366",2058,"DPNF",153,17.00821737,16366
"16367",2059,"DPNF",153,13.04990815,16367
"16368",2060,"DPNF",153,15.89579405,16368
"16369",2017,"DPNF",154,9.454526515,16369
"16370",2018,"DPNF",154,19.09321153,16370
"16371",2019,"DPNF",154,16.60819838,16371
"16372",2020,"DPNF",154,14.88272163,16372
"16373",2021,"DPNF",154,8.399586804,16373
"16374",2022,"DPNF",154,13.48480925,16374
"16375",2023,"DPNF",154,20.9805302,16375
"16376",2024,"DPNF",154,18.16942319,16376
"16377",2025,"DPNF",154,15.87618837,16377
"16378",2026,"DPNF",154,19.2616454,16378
"16379",2027,"DPNF",154,11.99596376,16379
